file_name,label,augmentations
augmented_20250214_1853\aug_413.jpg,0.0,random_rotation_color_jitter_elastic_transform
augmented_20250214_1853\aug_414.jpg,0.0,
augmented_20250214_1853\aug_415.jpg,0.0,random_flip_gaussian_blur
augmented_20250214_1853\aug_400.jpg,1.0,
augmented_20250214_1853\aug_401.jpg,1.0,color_jitter_elastic_transform_contrast_shift
augmented_20250214_1853\aug_402.jpg,0.0,
augmented_20250214_1853\aug_403.jpg,0.0,random_flip_random_affine_add_rain
augmented_20250214_1853\aug_404.jpg,0.0,
augmented_20250214_1853\aug_405.jpg,0.0,random_flip_color_jitter_contrast_shift_random_crop
augmented_20250214_1853\aug_406.jpg,1.0,
augmented_20250214_1853\aug_407.jpg,1.0,random_erasing_elastic_transform_add_rain
augmented_20250214_1853\aug_408.jpg,1.0,
augmented_20250214_1853\aug_409.jpg,1.0,random_flip_color_jitter_gaussian_blur_random_erasing
augmented_20250214_1853\aug_410.jpg,0.0,
augmented_20250214_1853\aug_411.jpg,0.0,random_flip_color_jitter_random_erasing
augmented_20250214_1853\aug_412.jpg,0.0,
augmented_20250214_1853\aug_413.jpg,0.0,color_jitter_grid_distortion_add_rain
augmented_20250214_1853\aug_414.jpg,0.0,
augmented_20250214_1853\aug_415.jpg,0.0,random_rotation_add_glare
augmented_20250214_1853\aug_416.jpg,0.0,
augmented_20250214_1853\aug_417.jpg,0.0,random_rotation_color_jitter_salt_pepper
augmented_20250214_1853\aug_418.jpg,0.0,
augmented_20250214_1853\aug_419.jpg,0.0,random_flip_random_rotation_random_perspective_random_erasing
augmented_20250214_1853\aug_420.jpg,1.0,
augmented_20250214_1853\aug_421.jpg,1.0,color_jitter_random_affine_random_erasing
augmented_20250214_1853\aug_422.jpg,0.0,
augmented_20250214_1853\aug_423.jpg,0.0,color_jitter_gaussian_blur_salt_pepper
augmented_20250214_1853\aug_424.jpg,1.0,
augmented_20250214_1853\aug_425.jpg,0.7108160084878589,random_flip_random_rotation_mixup
augmented_20250214_1853\aug_426.jpg,1.0,
augmented_20250214_1853\aug_427.jpg,1.0,random_rotation_random_affine_gaussian_blur
augmented_20250214_1853\aug_428.jpg,0.0,
augmented_20250214_1853\aug_429.jpg,0.0,random_flip_random_rotation_random_erasing_grid_distortion
augmented_20250214_1853\aug_430.jpg,0.0,
augmented_20250214_1853\aug_431.jpg,0.5,random_rotation_mosaic
augmented_20250214_1853\aug_416.jpg,1.0,
augmented_20250214_1853\aug_417.jpg,1.0,random_flip_random_rotation_random_affine_gaussian_blur
augmented_20250214_1853\aug_418.jpg,1.0,
augmented_20250214_1853\aug_419.jpg,0.8864230638036558,gaussian_blur_mixup
augmented_20250214_1853\aug_420.jpg,1.0,
augmented_20250214_1853\aug_421.jpg,1.0,random_flip_random_rotation_random_perspective_elastic_transform
augmented_20250214_1853\aug_422.jpg,0.0,
augmented_20250214_1853\aug_423.jpg,0.0,random_flip_random_rotation_random_affine_gaussian_blur
augmented_20250214_1853\aug_424.jpg,1.0,
augmented_20250214_1853\aug_425.jpg,1.0,random_flip_color_jitter_random_perspective_random_affine
augmented_20250214_1853\aug_426.jpg,1.0,
augmented_20250214_1853\aug_427.jpg,1.0,random_rotation_color_jitter_random_perspective_gaussian_blur
augmented_20250214_1853\aug_428.jpg,0.0,
augmented_20250214_1853\aug_429.jpg,0.0,random_rotation_random_perspective_random_crop
augmented_20250214_1853\aug_430.jpg,0.0,
augmented_20250214_1853\aug_431.jpg,0.0,random_flip_random_rotation_color_jitter_random_perspective_contrast_shift
augmented_20250214_1853\aug_432.jpg,1.0,
augmented_20250214_1853\aug_433.jpg,1.0,random_rotation_color_jitter_random_affine_salt_pepper
augmented_20250214_1853\aug_434.jpg,1.0,
augmented_20250214_1853\aug_435.jpg,1.0,color_jitter_random_perspective_add_glare
augmented_20250214_1853\aug_436.jpg,0.0,
augmented_20250214_1853\aug_437.jpg,0.0,random_rotation_color_jitter_random_perspective_random_affine
augmented_20250214_1853\aug_438.jpg,0.0,
augmented_20250214_1853\aug_439.jpg,0.0,random_rotation_color_jitter_random_crop
augmented_20250214_1853\aug_440.jpg,1.0,
augmented_20250214_1853\aug_441.jpg,1.0,random_flip_color_jitter_gaussian_blur
augmented_20250214_1853\aug_442.jpg,0.0,
augmented_20250214_1853\aug_443.jpg,0.38794716312780386,random_flip_color_jitter_random_affine_mixup
augmented_20250214_1853\aug_444.jpg,1.0,
augmented_20250214_1853\aug_445.jpg,1.0,random_perspective_salt_pepper_elastic_transform
augmented_20250214_1853\aug_446.jpg,1.0,
augmented_20250214_1853\aug_447.jpg,1.0,random_rotation_color_jitter_salt_pepper_add_glare
augmented_20250214_1853\aug_432.jpg,1.0,
augmented_20250214_1853\aug_433.jpg,1.0,random_flip_random_affine_random_erasing_add_rain
augmented_20250214_1853\aug_434.jpg,1.0,
augmented_20250214_1853\aug_435.jpg,1.0,salt_pepper_add_rain_random_crop
augmented_20250214_1853\aug_436.jpg,0.0,
augmented_20250214_1853\aug_437.jpg,0.0,random_perspective_grid_distortion_add_rain
augmented_20250214_1853\aug_438.jpg,0.0,
augmented_20250214_1853\aug_439.jpg,0.0,color_jitter_gaussian_blur_elastic_transform
augmented_20250214_1853\aug_440.jpg,1.0,
augmented_20250214_1853\aug_441.jpg,1.0,random_rotation_color_jitter_random_perspective_random_crop
augmented_20250214_1853\aug_442.jpg,0.0,
augmented_20250214_1853\aug_443.jpg,0.0,random_flip_gaussian_blur_random_crop
augmented_20250214_1853\aug_444.jpg,0.0,
augmented_20250214_1853\aug_445.jpg,0.0,random_rotation_color_jitter_salt_pepper_add_glare
augmented_20250214_1853\aug_446.jpg,1.0,
augmented_20250214_1853\aug_447.jpg,1.0,random_flip_random_rotation_random_perspective_salt_pepper
augmented_20250214_1853\aug_448.jpg,0.0,
augmented_20250214_1853\aug_449.jpg,0.0,random_rotation_random_perspective_random_affine
augmented_20250214_1853\aug_450.jpg,0.0,
augmented_20250214_1853\aug_451.jpg,0.0,random_flip_color_jitter_random_perspective_add_glare
augmented_20250214_1853\aug_452.jpg,0.0,
augmented_20250214_1853\aug_453.jpg,0.0,random_rotation_mixup_mosaic
augmented_20250214_1853\aug_454.jpg,1.0,
augmented_20250214_1853\aug_455.jpg,1.0,random_flip_random_rotation_random_perspective_gaussian_blur
augmented_20250214_1853\aug_456.jpg,0.0,
augmented_20250214_1853\aug_457.jpg,0.0,random_flip_random_rotation_random_perspective_random_erasing
augmented_20250214_1853\aug_458.jpg,0.0,
augmented_20250214_1853\aug_459.jpg,0.0,color_jitter_random_affine
augmented_20250214_1853\aug_460.jpg,0.0,
augmented_20250214_1853\aug_461.jpg,0.0,random_flip_gaussian_blur_salt_pepper
augmented_20250214_1853\aug_462.jpg,1.0,
augmented_20250214_1853\aug_463.jpg,1.0,random_flip_color_jitter_gaussian_blur_random_erasing
augmented_20250214_1853\aug_448.jpg,1.0,
augmented_20250214_1853\aug_449.jpg,1.0,color_jitter_gaussian_blur_random_erasing
augmented_20250214_1853\aug_450.jpg,1.0,
augmented_20250214_1853\aug_451.jpg,1.0,random_flip_random_rotation_color_jitter_salt_pepper_contrast_shift
augmented_20250214_1853\aug_452.jpg,1.0,
augmented_20250214_1853\aug_453.jpg,1.0,random_flip_random_rotation_gaussian_blur_add_rain
augmented_20250214_1853\aug_454.jpg,1.0,
augmented_20250214_1853\aug_455.jpg,1.0,random_rotation_random_affine_salt_pepper
augmented_20250214_1853\aug_456.jpg,1.0,
augmented_20250214_1853\aug_457.jpg,1.0,random_flip_color_jitter_random_affine_gaussian_blur
augmented_20250214_1853\aug_458.jpg,0.0,
augmented_20250214_1853\aug_459.jpg,0.0,random_rotation_color_jitter_gaussian_blur_salt_pepper
augmented_20250214_1853\aug_460.jpg,1.0,
augmented_20250214_1853\aug_461.jpg,1.0,random_rotation_random_perspective_elastic_transform
augmented_20250214_1853\aug_462.jpg,1.0,
augmented_20250214_1853\aug_463.jpg,1.0,random_flip_random_rotation_color_jitter_random_perspective
augmented_20250214_1853\aug_464.jpg,0.0,
augmented_20250214_1853\aug_465.jpg,0.0,random_flip_random_perspective_random_affine_random_erasing
augmented_20250214_1853\aug_466.jpg,0.0,
augmented_20250214_1853\aug_467.jpg,0.0,random_flip_gaussian_blur_elastic_transform_contrast_shift
augmented_20250214_1853\aug_468.jpg,0.0,
augmented_20250214_1853\aug_469.jpg,0.0,random_flip_random_rotation_random_affine_random_erasing
augmented_20250214_1853\aug_470.jpg,1.0,
augmented_20250214_1853\aug_471.jpg,1.0,random_rotation_color_jitter_random_perspective_random_affine
augmented_20250214_1853\aug_472.jpg,1.0,
augmented_20250214_1853\aug_473.jpg,1.0,random_flip_color_jitter_elastic_transform
augmented_20250214_1853\aug_474.jpg,0.0,
augmented_20250214_1853\aug_475.jpg,0.0,random_flip_gaussian_blur_random_erasing_random_crop
augmented_20250214_1853\aug_476.jpg,0.0,
augmented_20250214_1853\aug_477.jpg,0.0,random_flip_random_rotation_color_jitter_random_perspective
augmented_20250214_1853\aug_478.jpg,1.0,
augmented_20250214_1853\aug_479.jpg,1.0,random_flip_color_jitter_salt_pepper_add_glare
augmented_20250214_1853\aug_464.jpg,1.0,
augmented_20250214_1853\aug_465.jpg,1.0,random_flip_random_perspective_gaussian_blur_add_glare
augmented_20250214_1853\aug_466.jpg,0.0,
augmented_20250214_1853\aug_467.jpg,0.0,random_rotation_color_jitter_random_perspective_random_affine
augmented_20250214_1853\aug_468.jpg,0.0,
augmented_20250214_1853\aug_469.jpg,0.0,random_flip_random_rotation_random_affine_elastic_transform
augmented_20250214_1853\aug_470.jpg,1.0,
augmented_20250214_1853\aug_471.jpg,1.0,random_flip_random_rotation_random_erasing_grid_distortion
augmented_20250214_1853\aug_472.jpg,1.0,
augmented_20250214_1853\aug_473.jpg,1.0,random_flip_random_rotation_random_perspective_random_erasing
augmented_20250214_1853\aug_474.jpg,1.0,
augmented_20250214_1853\aug_475.jpg,1.0,random_flip_random_rotation_color_jitter_random_affine
augmented_20250214_1853\aug_476.jpg,0.0,
augmented_20250214_1853\aug_477.jpg,0.0,color_jitter_random_perspective_random_affine_contrast_shift
augmented_20250214_1853\aug_478.jpg,1.0,
augmented_20250214_1853\aug_479.jpg,1.0,salt_pepper_contrast_shift_mosaic
augmented_20250214_1853\aug_480.jpg,1.0,
augmented_20250214_1853\aug_481.jpg,1.0,random_flip_color_jitter_random_affine_random_erasing
augmented_20250214_1853\aug_482.jpg,0.0,
augmented_20250214_1853\aug_483.jpg,0.0,random_rotation_random_erasing_grid_distortion
augmented_20250214_1853\aug_484.jpg,0.0,
augmented_20250214_1853\aug_485.jpg,0.0,random_flip_random_rotation_gaussian_blur_random_erasing
augmented_20250214_1853\aug_486.jpg,0.0,
augmented_20250214_1853\aug_487.jpg,0.0,random_rotation_color_jitter_random_perspective_add_rain
augmented_20250214_1853\aug_488.jpg,1.0,
augmented_20250214_1853\aug_489.jpg,1.0,random_flip_random_affine_add_rain
augmented_20250214_1853\aug_490.jpg,1.0,
augmented_20250214_1853\aug_491.jpg,1.0,random_perspective_random_crop_mixup
augmented_20250214_1853\aug_492.jpg,0.0,
augmented_20250214_1853\aug_493.jpg,0.5,random_affine_random_erasing_mosaic
augmented_20250214_1853\aug_494.jpg,0.0,
augmented_20250214_1853\aug_495.jpg,0.0,random_flip_random_rotation_random_perspective_salt_pepper
augmented_20250214_1853\aug_480.jpg,0.0,
augmented_20250214_1853\aug_481.jpg,0.5,mixup_mosaic
augmented_20250214_1853\aug_482.jpg,0.0,
augmented_20250214_1853\aug_483.jpg,0.0,random_rotation_random_affine_add_rain
augmented_20250214_1853\aug_484.jpg,1.0,
augmented_20250214_1853\aug_485.jpg,1.0,random_flip_random_perspective_random_affine_add_glare
augmented_20250214_1853\aug_486.jpg,1.0,
augmented_20250214_1853\aug_487.jpg,1.0,random_flip_random_rotation_random_affine_add_glare
augmented_20250214_1853\aug_488.jpg,1.0,
augmented_20250214_1853\aug_489.jpg,1.0,random_rotation_salt_pepper_add_rain
augmented_20250214_1853\aug_490.jpg,1.0,
augmented_20250214_1853\aug_491.jpg,1.0,random_flip_random_rotation_random_perspective_salt_pepper
augmented_20250214_1853\aug_492.jpg,0.0,
augmented_20250214_1853\aug_493.jpg,0.0,random_flip_random_rotation_random_perspective_gaussian_blur
augmented_20250214_1853\aug_494.jpg,1.0,
augmented_20250214_1853\aug_495.jpg,1.0,random_flip_random_rotation_color_jitter_random_affine
augmented_20250214_1853\aug_496.jpg,1.0,
augmented_20250214_1853\aug_497.jpg,1.0,random_affine_add_rain_add_glare
augmented_20250214_1853\aug_498.jpg,1.0,
augmented_20250214_1853\aug_499.jpg,1.0,color_jitter_random_affine_add_rain
augmented_20250214_1853\aug_500.jpg,1.0,
augmented_20250214_1853\aug_501.jpg,1.0,random_rotation_gaussian_blur_random_crop
augmented_20250214_1853\aug_502.jpg,0.0,
augmented_20250214_1853\aug_503.jpg,0.0,random_flip_random_rotation_color_jitter_random_perspective
augmented_20250214_1853\aug_504.jpg,0.0,
augmented_20250214_1853\aug_505.jpg,0.0,random_flip_random_rotation_random_affine_random_erasing
augmented_20250214_1853\aug_506.jpg,1.0,
augmented_20250214_1853\aug_507.jpg,1.0,random_flip_random_rotation_random_perspective_random_affine
augmented_20250214_1853\aug_508.jpg,0.0,
augmented_20250214_1853\aug_509.jpg,0.0,color_jitter_random_perspective_gaussian_blur_contrast_shift
augmented_20250214_1853\aug_510.jpg,1.0,
augmented_20250214_1853\aug_511.jpg,1.0,random_flip_color_jitter_random_perspective_grid_distortion
augmented_20250214_1853\aug_496.jpg,0.0,
augmented_20250214_1853\aug_497.jpg,0.0,random_flip_random_perspective_grid_distortion_contrast_shift
augmented_20250214_1853\aug_498.jpg,1.0,
augmented_20250214_1853\aug_499.jpg,0.25,random_rotation_random_crop_mosaic
augmented_20250214_1853\aug_500.jpg,0.0,
augmented_20250214_1853\aug_501.jpg,0.0,random_rotation_gaussian_blur_mixup
augmented_20250214_1853\aug_502.jpg,0.0,
augmented_20250214_1853\aug_503.jpg,0.0,random_flip_random_rotation_color_jitter_random_affine_contrast_shift
